104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/TVNY0lUIuR8/boyazn-togochto-naro.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/Vq7NBPDKxNM/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/Vq7NBPDKxNM/miting-partii-khizb.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/WL8650BAnpA/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/WhuMKQjBYds/rol-zhenshchiny-v-re.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/YH2OTPCL6Sw/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
68.183.234.195;www.okclips.net;https://www.okclips.net/video/YH2OTPCL6Sw/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/Y_H2xruoOsc/intervyu-s-boytsom-d.html;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
66.42.51.76;www.okclips.net;https://www.okclips.net/video/ZIMwD4qEuTg/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
66.42.51.76;www.okclips.net;https://www.okclips.net/video/_5eBqnCvNC4;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/eSirY-Aq1jY/istoriya-pro-zhadnos.html;Генпрокуратура;27-31-2015/Ид4082-15 ;2015-12-04
68.183.234.195;www.okclips.net;https://www.okclips.net/video/gQphaifv37w/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/jNHWo0t4VLk/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
